account_id,value_group,account_value,engagement_score,dormancy_streak_months,flagged,product_count,tenure_months,balance,offer_type,treated,bad_outcome,true_effect_prob
M000324,high,10774.16,63.0,2,0,1,13.6,9368.84,cashback,1,0,-0.104387
M000325,high,17796.25,31.4,3,1,1,134.9,15475.0,cashback,1,0,-0.168113
M000326,low,3051.36,32.7,1,0,1,22.4,2653.35,sms,1,0,-0.047765
M000327,low,1846.38,39.3,5,1,4,23.0,1153.99,sms,1,0,-0.086579
M000328,low,3569.09,54.9,5,1,2,52.3,2745.45,sms,1,1,-0.087153
M000329,high,4676.85,1.7,0,0,4,57.4,2923.03,cashback,1,0,-0.052748
M000330,high,5708.73,34.3,2,0,4,35.7,3567.96,cashback,1,0,-0.058323
M000331,low,837.5,17.8,0,0,1,52.8,728.26,sms,1,0,-0.052852
M000332,high,6834.59,36.6,2,0,4,50.6,4271.62,cashback,1,0,-0.048782
M000333,low,1196.42,72.8,1,0,1,24.6,1040.37,none,0,0,0.0
M000334,high,4793.73,40.5,0,0,4,37.9,2996.08,cashback,1,0,-0.067706
M000335,low,1269.74,30.7,3,1,3,35.2,875.68,none,0,0,0.0
M000336,low,2750.35,38.7,0,0,2,57.8,2115.65,sms,1,0,-0.047028
M000337,low,3025.08,14.2,3,1,1,79.2,2630.5,sms,1,1,-0.081287
M000338,high,4903.45,29.1,5,1,3,42.0,3381.69,cashback,1,0,-0.172028
M000339,high,12572.91,70.9,1,0,4,29.7,7858.07,cashback,1,0,-0.088881
M000340,low,3065.65,28.6,1,0,1,88.3,2665.79,sms,1,0,-0.036107
M000341,high,4256.13,52.8,1,0,2,13.2,3273.95,cashback,1,0,-0.083875
M000342,low,1111.89,48.8,1,0,1,170.7,966.86,sms,1,0,-0.047278
M000343,low,3437.52,48.7,2,0,1,105.3,2989.14,sms,1,0,-0.026232
M000344,low,905.36,57.9,3,1,3,32.7,624.39,sms,1,1,-0.084722
M000345,high,23639.5,35.0,0,0,2,114.8,18184.23,cashback,1,0,-0.034614
M000346,low,3090.9,24.2,1,1,5,32.1,1766.23,sms,1,0,-0.086631
M000347,high,4989.56,59.3,2,0,3,106.0,3441.07,cashback,1,0,-0.071605
M000348,high,11929.5,43.1,4,1,4,119.2,7455.94,cashback,1,0,-0.181824
M000349,low,1290.78,44.0,1,0,3,65.4,890.19,sms,1,0,-0.035262
M000350,high,8303.95,44.8,0,0,4,15.3,5189.97,cashback,1,0,-0.112826
M000351,high,8426.17,56.5,0,0,5,128.0,4814.96,cashback,1,0,-0.052195
M000352,high,9053.29,32.2,0,0,2,58.0,6964.07,cashback,1,0,-0.057027
M000353,high,5530.92,7.4,1,1,3,36.2,3814.43,cashback,1,0,-0.184566
M000354,high,21194.96,37.5,0,0,6,42.0,11155.24,cashback,1,0,-0.082108
M000355,high,121533.7,49.8,1,0,3,142.6,83816.34,cashback,1,0,-0.062112
M000356,low,1573.01,41.7,0,0,2,79.2,1210.01,sms,1,0,-0.059785
M000357,low,1737.03,52.6,0,0,2,40.7,1336.18,sms,1,0,-0.054357
M000358,high,5999.16,77.0,4,1,3,41.8,4137.35,cashback,1,0,-0.176338
M000359,high,5477.4,56.6,2,0,2,60.5,4213.39,cashback,1,0,-0.06606
M000360,high,19308.95,26.0,1,0,1,34.0,16790.39,cashback,1,0,-0.086924
M000361,low,1934.38,45.8,2,0,2,52.0,1487.99,none,0,1,0.0
M000362,high,11458.95,44.7,1,0,5,18.4,6547.97,cashback,1,0,-0.087219
M000363,high,10714.33,29.2,2,0,2,24.3,8241.79,cashback,1,0,-0.157326
M000364,high,5922.21,13.8,3,1,1,50.1,5149.75,cashback,1,0,-0.171121
M000365,low,1655.28,78.3,1,0,1,77.6,1439.37,sms,1,0,-0.05151
M000366,low,899.29,46.1,2,0,2,85.7,691.76,sms,1,0,-0.052721
M000367,low,3921.91,45.9,0,0,5,41.1,2241.09,sms,1,1,-0.05202
M000368,high,7074.95,22.2,1,1,5,161.8,4042.83,cashback,1,0,-0.166717
M000369,high,6581.42,58.4,2,0,2,115.7,5062.63,cashback,1,0,-0.064317
M000370,low,2398.56,12.9,1,1,4,143.3,1499.1,none,0,1,0.0
M000371,low,1843.03,28.6,2,0,4,9.6,1151.89,sms,1,0,-0.073382
M000372,low,3213.94,53.0,0,0,1,110.1,2794.73,sms,1,0,-0.04706
M000373,low,1089.95,27.6,3,1,1,32.2,947.78,sms,1,0,-0.087267
M000374,high,5709.73,51.2,1,0,5,30.9,3262.7,cashback,1,0,-0.068055
M000375,low,2680.19,29.2,1,0,1,125.1,2330.6,sms,1,0,-0.043911
M000376,low,2055.41,25.9,2,0,5,12.5,1174.52,sms,1,0,-0.047855
M000377,low,3192.32,15.6,3,1,1,64.1,2775.93,sms,1,1,-0.084628
M000378,high,12522.96,36.4,3,1,3,63.5,8636.52,cashback,1,1,-0.178452
M000379,low,1594.67,55.2,0,0,3,18.4,1099.77,sms,1,0,-0.049248
M000380,low,1821.16,47.7,1,0,5,48.9,1040.66,sms,1,0,-0.054061
M000381,high,14398.53,46.5,3,1,5,110.6,8227.73,cashback,1,0,-0.171104
M000382,high,7135.85,91.4,2,0,1,63.6,6205.09,cashback,1,0,-0.124336
M000383,low,570.74,32.7,3,1,2,45.5,439.03,sms,1,0,-0.074715
M000384,high,6256.95,9.7,1,1,3,35.2,4315.14,cashback,1,1,-0.184197
M000385,low,958.73,69.9,3,1,1,22.2,833.67,sms,1,1,-0.07974
M000386,high,11883.68,62.6,2,0,1,111.5,10333.64,cashback,1,0,-0.048174
M000387,high,9134.51,41.7,2,0,1,37.6,7943.05,cashback,1,0,-0.122512
M000388,high,5007.37,26.5,0,0,5,134.7,2861.35,cashback,1,0,-0.067591
M000389,high,14986.31,37.1,2,0,4,13.7,9366.44,cashback,1,0,-0.08849
M000390,low,3822.87,74.4,1,0,3,10.9,2636.46,none,0,1,0.0
M000391,high,4809.47,36.1,1,0,3,83.2,3316.88,cashback,1,0,-0.043065
M000392,high,13568.94,69.2,4,1,1,122.8,11799.08,cashback,1,0,-0.16551
M000393,low,3416.36,21.5,3,1,2,38.8,2627.97,sms,1,1,-0.087179
M000394,low,2577.95,41.5,2,0,2,30.3,1983.04,none,0,0,0.0
M000395,low,637.0,27.2,1,0,3,66.8,439.31,sms,1,0,-0.046875
M000396,low,3386.77,75.5,1,0,2,35.2,2605.21,sms,1,0,-0.066099
M000397,low,1602.23,33.8,3,1,2,36.1,1232.49,sms,1,0,-0.079765
M000398,low,3235.93,50.1,1,0,3,75.9,2231.68,none,0,0,0.0
M000399,low,1254.53,19.7,2,1,1,46.8,1090.9,sms,1,1,-0.078015
M000400,low,213.04,27.0,1,0,3,21.8,146.92,sms,1,0,-0.036635
M000401,high,14225.51,64.1,2,0,2,33.1,10942.7,cashback,1,0,-0.060771
M000402,high,6088.79,29.2,1,0,3,73.7,4199.16,cashback,1,0,-0.062616
M000403,low,1434.87,74.8,4,1,1,51.2,1247.71,sms,1,1,-0.087208
M000404,high,10346.15,22.3,5,1,3,60.0,7135.28,cashback,1,0,-0.177434
M000405,low,1115.18,19.2,2,1,1,72.9,969.72,sms,1,1,-0.084775
M000406,low,3413.48,48.1,1,0,5,33.8,1950.56,sms,1,1,-0.046785
M000407,high,11279.86,62.0,2,0,4,50.5,7049.91,cashback,1,0,-0.070059
M000408,low,252.71,47.5,2,0,1,55.6,219.74,sms,1,0,-0.061967
M000409,low,325.97,31.5,1,0,3,128.0,224.81,sms,1,0,-0.036218
M000410,high,4792.75,43.5,1,0,2,32.4,3686.73,cashback,1,0,-0.055014
M000411,high,19968.6,37.8,0,0,3,43.9,13771.45,cashback,1,0,-0.078394
M000412,low,544.73,89.4,1,0,2,89.6,419.02,sms,1,0,-0.049248
M000413,low,2028.45,73.4,4,1,1,7.4,1763.87,sms,1,1,-0.066141
M000414,high,7979.9,62.2,3,1,4,88.4,4987.44,cashback,1,0,-0.184258
M000415,low,150.16,67.2,3,1,1,147.6,130.58,sms,1,1,-0.086864
M000416,high,7492.75,39.5,0,0,1,19.5,6515.43,cashback,1,0,-0.065167
M000417,high,9924.59,53.6,3,1,5,81.8,5671.19,cashback,1,0,-0.172356
M000418,low,856.17,75.2,4,1,3,17.4,590.46,sms,1,1,-0.080965
M000419,high,13578.86,58.0,1,0,4,86.4,8486.79,cashback,1,0,-0.036864
M000420,low,1084.62,51.8,4,1,1,42.8,943.15,sms,1,0,-0.087156
M000421,high,54374.19,56.7,5,1,3,29.0,37499.44,cashback,1,0,-0.184291
M000422,low,2419.6,22.5,2,1,3,49.1,1668.69,sms,1,0,-0.086117
M000423,high,4307.33,48.6,3,1,2,99.0,3313.33,cashback,1,1,-0.183427
M000424,high,4956.22,28.2,1,0,3,48.9,3418.08,cashback,1,0,-0.083215
M000425,high,16565.95,65.8,3,1,5,126.3,9466.25,cashback,1,0,-0.150831
M000426,low,1780.76,63.5,3,1,3,20.6,1228.11,sms,1,0,-0.081167
M000427,low,2923.13,52.6,4,1,3,46.1,2015.95,sms,1,0,-0.078927
M000428,high,5174.78,5.6,2,1,5,24.4,2957.02,cashback,1,1,-0.185223
M000429,high,5571.91,60.7,4,1,3,52.6,3842.7,cashback,1,0,-0.184735
M000430,high,13410.39,27.2,1,0,1,54.6,11661.21,cashback,1,0,-0.090186
M000431,low,3925.39,67.3,2,0,2,122.6,3019.53,sms,1,0,-0.042949
M000432,low,1356.88,34.9,4,1,1,15.8,1179.9,sms,1,1,-0.078663
M000433,low,1055.36,47.9,1,0,2,54.7,811.81,sms,1,1,-0.043839
M000434,high,11385.25,32.7,1,0,4,6.3,7115.78,cashback,1,0,-0.055546
M000435,high,21852.79,31.2,1,0,6,77.9,11501.47,cashback,1,0,-0.055801
M000436,low,978.3,88.4,2,0,3,13.0,674.69,sms,1,1,-0.042952
M000437,high,4142.94,28.4,1,0,6,58.7,2180.49,cashback,1,0,-0.064024
M000438,low,2968.06,77.8,1,0,2,72.5,2283.13,sms,1,1,-0.042904
M000439,low,939.39,26.3,1,0,1,68.3,816.86,sms,1,0,-0.048194
M000440,low,899.06,39.0,0,0,5,47.5,513.75,sms,1,0,-0.036123
M000441,high,10250.49,46.4,4,1,5,70.1,5857.42,cashback,1,0,-0.180392
M000442,low,1923.04,90.4,5,1,2,77.5,1479.26,sms,1,1,-0.082215
M000443,high,9094.62,35.6,2,0,2,132.3,6995.87,cashback,1,0,-0.08672
M000444,high,9248.21,71.2,3,1,2,23.7,7114.01,cashback,1,1,-0.184315
M000445,high,35115.17,51.9,0,0,1,29.8,30534.93,cashback,1,0,-0.052474
M000446,high,4819.87,31.3,4,1,4,77.1,3012.42,cashback,1,0,-0.179495
M000447,low,2832.34,69.6,1,0,2,128.0,2178.72,sms,1,0,-0.036773
M000448,low,2040.02,28.8,0,0,3,72.5,1406.91,sms,1,0,-0.04996
M000449,high,4177.13,29.8,3,1,1,14.7,3632.29,cashback,1,1,-0.183915
M000450,high,5304.1,28.3,0,0,1,114.3,4612.26,cashback,1,0,-0.083332
M000451,low,1174.14,47.0,1,0,3,42.3,809.75,sms,1,0,-0.053072
M000452,low,770.07,71.4,3,1,5,42.0,440.04,sms,1,1,-0.087246
M000453,low,1528.38,41.5,1,0,1,52.7,1329.03,sms,1,0,-0.060002
M000454,low,1788.15,39.3,1,0,2,98.8,1375.5,none,0,1,0.0
M000455,high,14861.65,40.6,1,0,3,139.8,10249.41,cashback,1,0,-0.05296
M000456,high,11096.83,41.8,2,0,3,162.4,7652.99,cashback,1,0,-0.052587
M000457,low,2584.06,65.4,2,0,2,11.6,1987.74,sms,1,0,-0.057029
M000458,high,10070.32,53.0,0,0,4,108.9,6293.95,cashback,1,0,-0.07618
M000459,low,478.38,34.3,1,0,1,112.0,415.98,sms,1,0,-0.033666
M000460,low,2152.76,29.9,1,0,4,93.6,1345.48,none,0,0,0.0
M000461,high,13406.34,46.8,5,1,6,62.9,7055.97,cashback,1,0,-0.181143
M000462,low,1311.16,38.4,3,1,1,26.8,1140.14,sms,1,1,-0.073909
M000463,low,827.66,13.9,3,1,4,40.8,517.29,sms,1,0,-0.08559
M000464,high,4731.31,61.1,2,0,2,52.4,3639.47,cashback,1,0,-0.111484
M000465,high,8107.5,55.3,2,0,3,44.3,5591.38,cashback,1,0,-0.09191
M000466,low,2308.28,38.8,1,0,4,88.2,1442.67,none,0,0,0.0
M000467,low,3784.5,76.1,0,0,1,36.5,3290.87,sms,1,0,-0.057341
M000468,low,2062.26,51.3,1,0,5,175.0,1178.43,sms,1,0,-0.038627
M000469,low,1859.32,32.2,3,1,3,68.7,1282.29,sms,1,1,-0.084831
M000470,high,4233.82,23.1,0,0,5,24.7,2419.33,cashback,1,0,-0.044705
M000471,high,6497.08,43.3,1,0,3,101.7,4480.75,cashback,1,0,-0.065306
M000472,high,7193.57,41.1,2,0,2,61.4,5533.52,cashback,1,0,-0.067878
M000473,low,2489.18,54.5,1,0,3,22.6,1716.67,sms,1,0,-0.064516
M000474,high,5285.64,81.9,1,0,4,181.5,3303.53,cashback,1,0,-0.047806
M000475,high,13288.42,52.6,1,0,6,165.3,6993.91,cashback,1,0,-0.055293
M000476,high,4911.7,14.4,1,1,1,79.6,4271.04,cashback,1,0,-0.185329
M000477,low,3317.6,49.5,5,1,1,76.3,2884.87,sms,1,1,-0.083776
M000478,high,13397.57,42.6,1,0,1,82.8,11650.06,cashback,1,0,-0.083888
M000479,high,4745.64,65.1,1,0,1,48.0,4126.64,cashback,1,1,-0.069719
M000480,high,19277.56,81.0,1,0,3,190.9,13294.87,cashback,1,0,-0.054712
M000481,low,1670.93,24.2,2,1,1,11.6,1452.98,sms,1,0,-0.07343
M000482,low,155.84,58.2,1,0,3,158.8,107.48,sms,1,0,-0.045536
M000483,high,5779.59,55.5,1,0,2,8.5,4445.84,cashback,1,0,-0.082427
M000484,low,3587.96,18.2,2,1,4,6.4,2242.48,sms,1,0,-0.084552
M000485,low,2170.26,70.5,1,0,1,129.0,1887.19,none,0,0,0.0
M000486,high,7649.86,45.4,0,0,2,27.4,5884.51,cashback,1,0,-0.064792
M000487,high,7200.62,41.0,1,0,3,130.4,4965.94,cashback,1,0,-0.05558
M000488,low,1979.17,37.7,3,1,3,108.5,1364.95,sms,1,1,-0.084325
M000489,high,4670.81,50.8,3,1,4,37.7,2919.26,cashback,1,0,-0.182246
M000490,high,4111.16,43.8,1,0,2,83.3,3162.43,cashback,1,0,-0.081131
M000491,high,11934.4,38.2,0,0,4,47.7,7459.0,cashback,1,0,-0.050593
M000492,high,10170.33,47.3,2,0,2,28.5,7823.33,cashback,1,0,-0.067868
M000493,low,2243.13,67.8,2,0,3,24.1,1546.98,sms,1,0,-0.043587
M000494,high,6855.15,97.4,0,0,3,65.1,4727.69,cashback,1,0,-0.057683
M000495,high,43977.69,87.3,2,0,3,92.8,30329.44,cashback,1,0,-0.052643
M000496,high,16748.4,19.6,1,1,5,19.2,9570.51,cashback,1,0,-0.1834
M000497,high,4354.26,26.7,0,0,3,50.8,3002.94,cashback,1,0,-0.106331
M000498,low,315.0,43.6,1,0,3,103.1,217.24,sms,1,0,-0.030748
M000499,low,3622.3,40.9,1,0,5,47.2,2069.88,sms,1,0,-0.045838
M000500,low,1745.85,54.7,2,0,2,41.0,1342.96,sms,1,1,-0.075323
M000501,high,8119.36,25.9,5,1,6,7.6,4273.35,cashback,1,1,-0.184504
M000502,low,4067.19,60.7,1,0,2,81.1,3128.6,sms,1,0,-0.055566
M000503,low,2450.23,34.8,2,0,2,85.0,1884.79,sms,1,0,-0.036498
M000504,low,3163.8,68.8,3,1,4,99.8,1977.38,sms,1,0,-0.085265
M000505,high,4423.4,47.7,1,0,2,53.4,3402.62,cashback,1,0,-0.06088
M000506,high,41906.65,37.4,1,0,1,19.5,36440.56,cashback,1,0,-0.091097
M000507,high,5305.32,52.6,4,1,6,45.6,2792.27,cashback,1,1,-0.179427
M000508,high,8343.13,46.2,0,0,2,50.9,6417.79,cashback,1,0,-0.056448
M000509,low,2609.2,50.5,1,0,4,31.7,1630.75,sms,1,1,-0.048146
M000510,low,3467.11,79.3,1,0,2,8.7,2667.01,sms,1,0,-0.078843
M000511,low,4019.96,50.4,1,0,2,86.7,3092.28,sms,1,0,-0.04234
M000512,low,3183.69,28.8,1,0,2,101.9,2448.99,sms,1,0,-0.046889
M000513,high,166682.77,82.6,1,0,3,107.3,114953.64,cashback,1,0,-0.074387
M000514,high,6389.94,41.9,1,0,2,73.5,4915.34,cashback,1,0,-0.072905
M000515,high,4993.41,69.5,5,1,3,68.5,3443.73,cashback,1,1,-0.181251
M000516,high,20968.92,69.8,2,0,5,14.5,11982.24,cashback,1,0,-0.096176
M000517,low,2185.37,64.0,0,0,1,84.1,1900.32,sms,1,0,-0.050077
M000518,high,27228.44,9.9,5,1,3,35.9,18778.23,cashback,1,0,-0.173032
M000519,high,8584.97,23.8,0,0,3,55.3,5920.67,cashback,1,0,-0.089879
M000520,low,3785.56,62.3,1,0,3,70.3,2610.73,sms,1,0,-0.045539
M000521,low,2197.21,31.8,0,0,3,25.5,1515.32,sms,1,0,-0.065165
M000522,low,1261.88,84.5,1,0,4,56.8,788.67,sms,1,0,-0.046645
M000523,low,256.2,48.4,1,0,1,65.2,222.78,sms,1,0,-0.033914
M000524,high,16812.67,21.7,0,0,4,56.8,10507.92,cashback,1,0,-0.044455
M000525,low,1680.25,12.1,2,1,3,83.4,1158.79,sms,1,0,-0.0826
M000526,high,4308.09,43.7,0,0,5,38.5,2461.77,none,0,0,0.0
M000527,low,1190.73,57.0,2,0,4,45.3,744.21,sms,1,0,-0.05505
M000528,low,1623.03,45.6,2,0,2,16.6,1248.48,sms,1,0,-0.067789
M000529,low,4085.88,42.7,1,0,3,33.7,2817.85,sms,1,0,-0.056808
M000530,high,6220.27,75.5,0,0,1,89.1,5408.93,cashback,1,0,-0.066386
M000531,high,7391.01,41.0,1,0,1,48.7,6426.97,cashback,1,0,-0.064917
M000532,high,5430.16,11.6,3,1,1,50.6,4721.87,cashback,1,1,-0.185325
M000533,high,35302.65,1.6,2,1,5,10.4,20172.94,cashback,1,1,-0.184583
M000534,low,1605.77,0.6,1,1,3,50.6,1107.43,sms,1,1,-0.076778
M000535,low,521.0,46.5,1,0,1,41.1,453.05,sms,1,1,-0.041116
M000536,low,1880.33,52.4,1,0,2,27.3,1446.41,sms,1,1,-0.050155
M000537,low,630.84,62.4,1,0,3,34.8,435.06,sms,1,0,-0.06883
M000538,low,1437.9,31.5,2,0,4,38.1,898.69,sms,1,0,-0.045568
M000539,high,5047.87,17.8,0,0,4,87.0,3154.92,cashback,1,0,-0.029761
M000540,high,7191.35,77.7,2,0,2,32.4,5531.81,none,0,0,0.0
M000541,high,7990.49,56.7,1,0,1,21.4,6948.26,cashback,1,0,-0.084489
M000542,high,54564.48,19.2,2,1,2,71.4,41972.68,none,0,1,0.0
M000543,high,4368.79,59.3,4,1,1,79.3,3798.95,cashback,1,0,-0.179996
M000544,high,4725.56,74.1,0,0,2,72.5,3635.04,none,0,0,0.0
M000545,low,1854.11,73.3,1,0,3,19.3,1278.7,sms,1,1,-0.06297
M000546,low,436.24,33.8,2,0,4,43.6,272.65,none,0,1,0.0
M000547,high,7636.0,39.3,2,0,4,121.8,4772.5,cashback,1,0,-0.042261
M000548,low,1138.63,30.4,3,1,1,143.2,990.11,sms,1,0,-0.084652
M000549,low,2206.27,26.5,0,0,5,33.4,1260.73,sms,1,0,-0.06363
M000550,high,24716.68,29.4,2,0,1,67.7,21492.76,cashback,1,1,-0.107158
M000551,high,10546.69,63.5,0,0,3,77.0,7273.58,cashback,1,0,-0.045704
M000552,low,2218.22,52.0,3,1,2,91.0,1706.33,sms,1,0,-0.084539
M000553,high,8675.56,47.1,1,0,2,105.4,6673.5,cashback,1,0,-0.113171
M000554,high,80590.93,28.5,0,0,4,46.0,50369.33,cashback,1,1,-0.066748
M000555,high,7192.73,44.2,1,0,4,103.8,4495.46,cashback,1,0,-0.045498
M000556,high,4469.06,23.8,3,1,4,12.5,2793.16,cashback,1,0,-0.155243
M000557,high,9357.59,23.9,2,1,1,80.6,8137.04,none,0,1,0.0
M000558,high,8074.68,27.9,4,1,2,117.1,6211.29,cashback,1,1,-0.159541
M000559,low,1210.45,23.3,0,0,4,85.7,756.53,sms,1,0,-0.038088
M000560,low,3271.44,42.7,0,0,2,172.0,2516.49,sms,1,0,-0.030408
M000561,high,7955.09,8.3,1,1,2,74.3,6119.3,cashback,1,0,-0.184682
M000562,high,4257.42,68.9,2,0,2,78.0,3274.94,cashback,1,0,-0.052917
M000563,low,1165.72,40.3,3,1,2,51.4,896.71,none,0,0,0.0
M000564,high,6605.9,32.4,1,0,1,48.7,5744.26,cashback,1,0,-0.106772
M000565,high,8188.55,32.7,3,1,1,72.6,7120.48,cashback,1,1,-0.173101
M000566,low,1027.45,46.0,3,1,4,235.2,642.15,sms,1,0,-0.086955
M000567,low,555.34,54.0,1,0,2,30.2,427.18,sms,1,1,-0.06101
M000568,low,2924.58,29.3,0,0,2,27.4,2249.67,sms,1,0,-0.039057
M000569,low,3309.88,44.4,3,1,1,35.2,2878.15,sms,1,1,-0.087268
M000570,low,1867.3,37.0,2,0,1,9.5,1623.74,sms,1,0,-0.060817
M000571,low,881.45,33.3,5,1,2,4.6,678.04,sms,1,0,-0.084101
M000572,low,1465.6,5.2,2,1,2,21.3,1127.39,sms,1,0,-0.086612
M000573,low,1697.17,60.4,0,0,6,107.4,893.25,sms,1,0,-0.062986
M000574,low,4101.48,72.1,1,0,5,65.1,2343.7,sms,1,0,-0.05217
M000575,low,3346.71,42.8,0,0,2,27.5,2574.39,sms,1,0,-0.051946
M000576,low,3562.08,57.0,1,0,2,183.6,2740.06,sms,1,0,-0.023984
M000577,low,1316.22,19.8,2,1,1,151.5,1144.54,sms,1,1,-0.082837
M000578,low,1596.19,59.2,0,0,5,20.4,912.11,sms,1,0,-0.056852
M000579,low,2729.49,43.0,3,1,5,11.6,1559.71,sms,1,1,-0.084701
M000580,low,475.76,43.0,2,0,3,99.2,328.11,sms,1,0,-0.039217
M000581,low,1850.57,21.5,1,1,1,38.2,1609.19,sms,1,0,-0.07904
M000582,high,15958.34,57.6,1,0,4,60.1,9973.96,cashback,1,1,-0.035303
M000583,high,7635.8,85.6,0,0,1,11.3,6639.83,cashback,1,0,-0.073981
M000584,low,1175.48,56.6,2,0,3,74.7,810.68,sms,1,0,-0.044734
M000585,high,4463.53,16.2,1,1,3,27.4,3078.3,cashback,1,1,-0.185216
M000586,high,18490.57,49.1,0,0,3,132.1,12752.11,cashback,1,0,-0.049219
M000587,low,2039.96,63.5,0,0,2,40.2,1569.2,sms,1,0,-0.046474
M000588,high,5792.67,60.6,2,0,4,46.0,3620.42,cashback,1,0,-0.08943
M000589,low,1865.02,47.1,1,0,1,33.8,1621.76,sms,1,0,-0.064902
M000590,high,4256.35,40.3,2,0,3,68.7,2935.41,cashback,1,0,-0.0697
M000591,high,26048.08,21.9,2,1,1,12.2,22650.5,cashback,1,1,-0.161446
M000592,low,3299.17,50.0,1,0,4,43.7,2061.98,sms,1,0,-0.045029
M000593,high,27981.46,61.9,5,1,4,75.3,17488.41,cashback,1,0,-0.165349
M000594,low,346.77,47.8,3,1,1,87.2,301.54,sms,1,1,-0.081075
M000595,high,16140.53,59.6,4,1,2,37.4,12415.79,cashback,1,0,-0.181017
M000596,high,5767.91,38.8,4,1,2,4.7,4436.86,none,0,1,0.0
M000597,low,384.99,38.6,0,0,1,33.6,334.77,sms,1,0,-0.044076
M000598,high,65655.53,42.2,2,0,3,34.5,45279.68,cashback,1,0,-0.077499
M000599,high,5536.38,41.3,2,0,4,16.1,3460.24,cashback,1,0,-0.085209
M000600,low,3814.9,42.0,1,0,2,39.9,2934.54,sms,1,1,-0.037413
M000601,high,7948.04,70.3,1,0,6,44.2,4183.18,none,0,0,0.0
M000602,high,11246.24,57.9,0,0,3,75.3,7756.03,cashback,1,0,-0.059182
M000603,high,11469.49,84.5,2,0,1,69.0,9973.47,cashback,1,0,-0.056142
M000604,low,1093.01,32.8,1,0,5,38.3,624.58,sms,1,0,-0.051305
M000605,high,4624.04,62.8,1,0,1,65.8,4020.91,cashback,1,0,-0.048423
M000606,low,399.93,40.5,3,1,2,48.2,307.64,sms,1,1,-0.08453
M000607,high,4540.35,50.4,1,0,2,45.6,3492.58,cashback,1,0,-0.076181
M000608,low,2722.72,31.9,2,0,3,18.1,1877.74,sms,1,0,-0.041755
M000609,high,7363.46,58.3,1,0,2,101.6,5664.2,none,0,0,0.0
M000610,low,3842.78,71.7,2,0,5,15.4,2195.87,sms,1,0,-0.057968
M000611,low,1952.42,36.7,1,0,4,79.4,1220.26,sms,1,0,-0.027502
M000612,low,640.17,37.1,2,0,2,32.2,492.44,none,0,1,0.0
M000613,low,1777.95,61.0,1,0,1,29.0,1546.04,sms,1,0,-0.0544
M000614,low,2190.94,75.6,2,0,2,13.0,1685.33,sms,1,0,-0.045336
M000615,low,3513.02,78.9,3,1,1,40.5,3054.8,sms,1,1,-0.085924
M000616,high,8827.23,40.8,1,0,4,5.5,5517.02,cashback,1,0,-0.071892
M000617,high,18689.08,66.6,2,0,4,98.3,11680.68,cashback,1,1,-0.08081
M000618,low,1836.36,44.3,0,0,1,48.5,1596.83,sms,1,0,-0.064737
M000619,low,3524.73,69.2,0,0,2,51.3,2711.33,sms,1,0,-0.063835
M000620,low,140.88,34.8,2,0,3,16.8,97.16,sms,1,0,-0.051278
M000621,low,3187.2,61.4,3,1,3,107.0,2198.07,sms,1,0,-0.08723
M000622,high,8680.0,74.6,3,1,3,114.8,5986.21,cashback,1,0,-0.165963
M000623,high,15768.65,19.6,1,1,2,188.3,12129.73,cashback,1,0,-0.144272
M000624,high,28452.62,58.6,2,0,5,36.1,16258.64,cashback,1,0,-0.131039
M000625,high,7101.57,13.4,2,1,3,121.4,4897.63,cashback,1,0,-0.175248
M000626,low,1283.57,47.7,2,0,1,44.8,1116.15,none,0,0,0.0
M000627,high,14652.77,45.5,3,1,3,11.2,10105.36,cashback,1,0,-0.184714
M000628,high,4773.14,86.8,2,0,2,121.4,3671.64,cashback,1,0,-0.060283
M000629,high,18378.85,5.0,0,0,1,183.2,15981.61,cashback,1,0,-0.048362
M000630,low,2483.81,17.3,2,1,3,13.2,1712.98,sms,1,0,-0.087169
M000631,low,2860.81,30.4,1,0,3,117.1,1972.97,sms,1,0,-0.032233
M000632,low,3186.87,77.5,5,1,5,127.4,1821.07,sms,1,1,-0.087192
M000633,high,8790.28,61.9,3,1,1,63.5,7643.72,cashback,1,1,-0.173782
M000634,low,2749.32,41.2,0,0,2,73.6,2114.86,sms,1,1,-0.048766
M000635,low,3502.27,39.5,2,0,4,61.1,2188.92,sms,1,0,-0.054145
M000636,low,3475.09,37.2,1,0,1,157.5,3021.82,sms,1,0,-0.039483
M000637,low,1731.0,49.2,2,0,1,35.2,1505.21,sms,1,1,-0.070162
M000638,high,4739.83,47.6,1,0,4,20.3,2962.4,cashback,1,0,-0.06246
M000639,low,1762.58,51.5,1,0,5,68.3,1007.19,sms,1,0,-0.05274
M000640,high,4384.09,15.8,1,1,3,70.3,3023.51,cashback,1,0,-0.173648
M000641,high,7748.93,69.4,2,0,2,40.3,5960.71,cashback,1,0,-0.085931
M000642,low,788.65,43.3,2,0,1,112.8,685.78,sms,1,0,-0.043904
M000643,low,156.43,18.9,0,0,2,21.5,120.33,sms,1,0,-0.066282
M000644,high,4938.91,40.1,1,0,4,26.2,3086.82,none,0,0,0.0
M000645,low,465.5,65.7,2,0,3,17.2,321.03,sms,1,0,-0.056717
M000646,low,630.9,73.5,1,0,2,33.5,485.31,none,0,0,0.0
M000647,high,14810.32,34.9,4,1,4,34.6,9256.45,cashback,1,0,-0.185332
