account_id,withdrawal_pct,treated_rm_contact,tenure_months,product_count,balance,account_value,churn_within_60d
W000496,17.46,0,46.6,1,2820.88,3244.01,0
W000497,17.42,0,119.5,3,3208.51,4652.34,0
W000498,41.8,1,48.5,1,6479.55,7451.48,0
W000499,5.37,0,11.5,2,19160.11,24908.15,0
W000500,27.6,0,71.6,1,13205.98,15186.88,0
W000501,45.85,1,88.7,4,7903.27,12645.23,0
W000502,17.12,0,39.8,2,19480.09,25324.11,0
W000503,54.94,1,96.6,1,14328.14,16477.36,0
W000504,19.68,0,70.4,1,14850.05,17077.56,1
W000505,33.24,1,22.5,1,2470.7,2841.3,0
W000506,12.37,0,19.2,2,8000.64,10400.83,0
W000507,15.87,0,65.4,6,3792.67,7206.08,0
W000508,6.75,0,22.9,2,5305.89,6897.65,0
W000509,2.2,0,64.1,3,3773.51,5471.59,0
W000510,32.17,1,83.0,3,5671.95,8224.33,0
W000511,44.72,1,184.2,1,9508.36,10934.62,0
W000512,53.05,1,20.0,1,15515.24,17842.53,0
W000513,13.94,0,29.1,2,22105.05,28736.57,0
W000514,45.7,1,60.0,1,5103.0,5868.45,0
W000515,1.63,0,70.5,6,11904.96,22619.43,0
W000516,58.03,1,12.8,4,4307.74,6892.38,0
W000517,11.66,0,83.8,3,19134.48,27744.99,0
W000518,32.29,1,74.8,4,1226.13,1961.8,0
W000519,19.88,0,9.9,2,6684.61,8690.0,0
W000520,34.51,1,38.9,2,4525.98,5883.77,0
W000521,29.92,0,166.4,3,7464.49,10823.51,0
W000522,14.81,0,70.2,3,3840.74,5569.07,0
W000523,50.55,1,86.0,2,42226.97,54895.06,1
W000524,17.26,0,13.8,2,18118.44,23553.97,0
W000525,63.23,1,101.2,2,9901.21,12871.57,0
W000526,38.2,1,45.2,3,3948.51,5725.35,0
W000527,9.52,0,79.0,3,3698.17,5362.34,1
W000528,27.8,0,23.6,2,5738.93,7460.61,0
W000529,21.14,0,38.5,1,4443.18,5109.65,0
W000530,16.79,0,98.4,5,1693.25,2963.19,0
W000531,0.0,0,61.0,2,6180.44,8034.57,0
W000532,47.42,1,87.2,1,4240.93,4877.07,0
W000533,12.46,0,93.3,4,11980.12,19168.19,0
W000534,38.04,1,61.0,4,6936.7,11098.71,0
W000535,27.01,0,32.3,3,20680.22,29986.32,0
W000536,24.17,0,93.9,4,3649.22,5838.75,1
W000537,0.0,0,38.7,1,21169.35,24344.75,0
W000538,49.94,1,69.6,2,1165.72,1515.43,0
W000539,41.21,1,29.4,3,7936.53,11507.97,0
W000540,51.11,1,55.9,1,40797.25,46916.84,0
W000541,44.91,1,195.4,1,1528.29,1757.53,0
W000542,33.33,1,101.5,2,2455.09,3191.62,0
W000543,13.97,0,49.6,1,14422.76,16586.18,0
W000544,41.58,1,32.8,1,5131.33,5901.03,0
W000545,4.11,0,22.5,5,2877.53,5035.68,1
W000546,40.98,1,31.6,4,13328.99,21326.39,1
W000547,34.0,1,26.5,1,6573.25,7559.24,0
W000548,14.75,0,17.5,1,14312.57,16459.46,0
W000549,45.1,1,34.9,1,7690.24,8843.78,0
W000550,0.14,0,39.9,5,7739.5,13544.13,0
W000551,47.95,1,37.1,2,4692.49,6100.23,0
W000552,9.08,0,22.6,2,4768.69,6199.29,0
W000553,33.95,1,158.1,4,3624.1,5798.56,0
W000554,33.73,1,56.7,6,8280.18,15732.34,0
W000555,40.68,1,78.6,1,10670.61,12271.2,0
W000556,73.18,1,25.2,1,4393.41,5052.42,1
W000557,28.91,0,31.5,2,10017.96,13023.35,0
W000558,26.67,0,12.1,2,4905.77,6377.5,1
W000559,9.57,0,43.9,5,13636.84,23864.48,0
W000560,2.33,0,60.5,5,9028.99,15800.73,0
W000561,28.67,0,95.4,2,7019.38,9125.19,0
W000562,34.17,1,68.0,2,1854.22,2410.48,0
W000563,28.71,0,17.8,2,2597.44,3376.67,1
W000564,41.55,1,86.8,1,2963.53,3408.06,0
W000565,36.67,1,12.8,4,5066.45,8106.32,1
W000566,55.44,1,251.2,1,8431.71,9696.46,0
W000567,9.72,0,7.8,5,1824.74,3193.29,0
W000568,55.56,1,67.1,4,6127.06,9803.3,0
W000569,23.16,0,43.2,3,13792.81,19999.58,0
W000570,29.88,0,23.7,2,5207.94,6770.32,0
W000571,43.84,1,104.0,4,4545.57,7272.91,0
W000572,27.82,0,58.3,1,22157.61,25481.26,0
W000573,42.14,1,57.6,3,3144.2,4559.09,0
W000574,36.22,1,106.6,2,14706.3,19118.18,0
W000575,35.08,1,54.7,1,6475.64,7446.99,0
W000576,12.93,0,42.9,2,16171.36,21022.77,0
W000577,22.74,0,19.6,3,15500.06,22475.09,0
W000578,27.55,0,41.8,1,3274.23,3765.36,0
W000579,35.61,1,73.2,4,9549.99,15279.99,0
W000580,50.09,1,63.7,2,6745.54,8769.2,0
W000581,34.95,1,15.4,5,4636.1,8113.18,0
W000582,26.96,0,85.1,1,3035.11,3490.37,1
W000583,24.42,0,30.6,1,7945.28,9137.07,0
W000584,42.71,1,165.8,6,26543.75,50433.12,0
W000585,17.33,0,31.9,1,10684.54,12287.22,0
W000586,31.17,1,43.4,1,16289.49,18732.92,0
W000587,35.2,1,27.6,2,6679.85,8683.81,0
W000588,30.96,1,71.4,5,1269.98,2222.47,0
W000589,46.49,1,56.1,4,3620.88,5793.41,0
W000590,16.33,0,76.0,2,6443.61,8376.69,0
W000591,0.0,0,69.6,2,4092.13,5319.76,0
W000592,16.77,0,24.5,2,17075.77,22198.5,0
W000593,34.58,1,94.9,4,2077.08,3323.32,0
W000594,36.82,1,83.4,1,9227.4,10611.51,0
W000595,45.84,1,65.4,2,15112.41,19646.14,0
W000596,11.95,0,8.5,3,4512.32,6542.87,0
W000597,45.98,1,9.3,3,7287.67,10567.12,0
W000598,33.01,1,75.5,2,5267.07,6847.19,0
W000599,7.46,0,24.1,3,3104.8,4501.97,0
W000600,15.5,0,74.5,1,10577.43,12164.04,0
W000601,63.33,1,34.8,2,25302.05,32892.66,1
W000602,57.78,1,101.5,4,15341.98,24547.18,0
W000603,0.0,0,8.7,2,12648.7,16443.31,0
W000604,48.21,1,141.3,2,4346.86,5650.92,0
W000605,40.15,1,40.1,2,14551.09,18916.41,0
W000606,57.1,1,71.0,1,36333.79,41783.86,0
W000607,17.12,0,15.7,1,7910.65,9097.24,0
W000608,14.03,0,25.4,2,7892.1,10259.72,0
W000609,19.29,0,89.9,4,7176.87,11483.0,0
W000610,17.65,0,80.1,2,17471.48,22712.92,1
W000611,19.32,0,133.7,3,2513.04,3643.91,0
W000612,60.01,1,80.4,3,2339.92,3392.89,0
W000613,19.42,0,36.4,3,2973.74,4311.93,0
W000614,40.01,1,85.8,2,6289.3,8176.1,0
W000615,11.86,0,35.9,2,15724.89,20442.35,1
W000616,43.26,1,140.1,2,7934.95,10315.44,0
W000617,0.0,0,43.1,1,10389.35,11947.75,0
W000618,31.92,1,87.4,4,2974.49,4759.19,0
W000619,21.51,0,35.6,4,23031.85,36850.96,1
W000620,36.94,1,5.7,4,3296.98,5275.16,0
W000621,17.26,0,55.4,4,3718.22,5949.16,0
W000622,39.27,1,79.9,5,8969.85,15697.24,0
W000623,18.68,0,70.8,1,10297.95,11842.64,0
W000624,14.4,0,13.9,4,3311.29,5298.07,0
W000625,53.35,1,29.0,1,1831.82,2106.59,0
W000626,35.3,1,113.7,1,14349.37,16501.77,0
W000627,11.03,0,74.8,3,4669.52,6770.81,0
W000628,41.51,1,31.8,3,2658.54,3854.88,0
W000629,26.35,0,51.4,3,18413.62,26699.75,0
W000630,18.5,0,51.0,4,8580.03,13728.05,0
W000631,11.47,0,65.4,5,8565.39,14989.44,1
W000632,17.01,0,85.6,5,8264.62,14463.09,0
W000633,27.29,0,20.4,4,2448.49,3917.59,0
W000634,23.38,0,54.4,2,7871.92,10233.5,1
W000635,8.28,0,40.4,3,21199.25,30738.92,0
W000636,19.88,0,47.0,1,9700.43,11155.49,0
W000637,43.95,1,92.5,1,30668.51,35268.78,0
W000638,37.45,1,15.6,1,5221.73,6004.99,0
W000639,41.3,1,94.6,4,6371.36,10194.17,0
W000640,0.0,0,51.5,5,3953.62,6918.84,0
W000641,29.75,0,139.3,1,1567.31,1802.4,0
W000642,27.27,0,45.2,1,4029.3,4633.69,0
W000643,76.76,1,60.7,4,11365.94,18185.5,0
W000644,32.62,1,31.5,1,19020.05,21873.06,0
W000645,18.3,0,30.6,3,4696.35,6809.7,0
W000646,44.4,1,16.7,1,7023.63,8077.18,0
W000647,66.29,1,24.6,3,19587.09,28401.28,0
W000648,49.29,1,47.7,2,1615.24,2099.81,0
W000649,30.95,1,48.0,2,5621.52,7307.98,0
W000650,37.03,1,22.2,2,3451.51,4486.96,0
W000651,9.31,0,100.8,3,7431.41,10775.55,0
W000652,30.03,1,51.9,3,9374.54,13593.09,0
W000653,8.0,0,45.0,2,13933.61,18113.69,0
W000654,21.69,0,80.0,2,23943.29,31126.27,0
W000655,16.69,0,48.8,2,13422.24,17448.91,0
W000656,26.82,0,51.1,6,6958.93,13221.97,0
W000657,30.07,1,20.2,3,4424.82,6416.0,0
W000658,16.81,0,23.0,4,13199.76,21119.62,0
W000659,38.88,1,46.4,1,6871.26,7901.95,0
W000660,38.5,1,34.4,2,15701.46,20411.89,0
W000661,48.18,1,81.5,1,3276.22,3767.66,0
W000662,32.13,1,7.8,3,5353.44,7762.49,0
W000663,41.95,1,53.9,2,31681.15,41185.5,0
W000664,63.75,1,252.8,3,3876.03,5620.25,0
W000665,34.51,1,70.4,4,5201.28,8322.05,0
W000666,78.1,1,100.5,1,12726.82,14635.84,0
W000667,17.66,0,45.0,1,11307.4,13003.51,0
W000668,29.34,0,88.6,4,4245.48,6792.77,0
W000669,73.39,1,41.5,4,44884.51,71815.21,0
W000670,26.01,0,74.2,4,6292.91,10068.66,0
W000671,0.0,0,97.6,2,48888.55,63555.11,0
W000672,19.2,0,106.9,2,1592.2,2069.87,0
W000673,32.07,1,64.3,3,3528.03,5115.64,0
W000674,46.84,1,182.3,3,16698.85,24213.33,0
W000675,17.83,0,44.0,2,6893.39,8961.4,1
W000676,32.36,1,64.4,1,3465.16,3984.93,0
W000677,14.99,0,147.7,3,4779.74,6930.62,0
W000678,36.16,1,42.9,3,8582.42,12444.51,0
W000679,27.28,0,64.6,1,11983.35,13780.85,0
W000680,39.21,1,116.5,3,1016.6,1474.07,0
W000681,24.47,0,26.6,4,8005.37,12808.6,0
W000682,36.08,1,18.7,4,24380.62,39008.99,0
W000683,16.05,0,7.7,3,18384.3,26657.24,0
W000684,68.33,1,89.0,4,2987.19,4779.5,0
W000685,23.2,0,40.2,5,5347.75,9358.56,0
W000686,21.42,0,24.0,3,19035.33,27601.22,0
W000687,5.62,0,162.4,1,9749.85,11212.32,0
W000688,38.65,1,93.6,2,5627.41,7315.63,0
W000689,30.77,1,72.9,2,12684.77,16490.2,0
W000690,31.08,1,45.2,2,19934.27,25914.55,1
W000691,8.23,0,87.9,1,4040.1,4646.12,0
W000692,31.5,1,44.6,3,8350.93,12108.85,0
W000693,34.98,1,79.9,1,5301.03,6096.19,1
W000694,29.03,0,76.1,6,9162.41,17408.58,0
W000695,35.7,1,119.0,1,10029.75,11534.21,0
W000696,18.84,0,15.4,3,4047.66,5869.1,0
W000697,29.27,0,68.2,4,9710.59,15536.94,0
W000698,55.09,1,50.3,3,21883.0,31730.35,0
W000699,11.45,0,61.3,2,19138.93,24880.61,0
W000700,51.72,1,84.3,3,4815.6,6982.61,0
W000701,5.04,0,29.4,4,2243.81,3590.1,0
W000702,19.72,0,32.4,1,3691.93,4245.72,0
W000703,45.47,1,33.6,2,7609.94,9892.92,0
W000704,43.9,1,48.1,4,15129.9,24207.84,0
W000705,0.38,0,9.4,1,20902.44,24037.8,0
W000706,24.84,0,167.4,5,2750.34,4813.09,0
W000707,28.61,0,32.3,3,1789.8,2595.21,0
W000708,39.33,1,121.2,4,3810.23,6096.38,0
W000709,35.02,1,45.2,2,7506.07,9757.9,0
W000710,50.35,1,113.4,1,5559.09,6392.95,0
W000711,49.81,1,87.8,2,9527.29,12385.48,0
W000712,39.19,1,87.6,2,18997.39,24696.61,0
W000713,47.28,1,62.7,3,5083.94,7371.71,0
W000714,25.89,0,24.0,2,2154.21,2800.47,0
W000715,40.54,1,163.1,2,7415.77,9640.5,0
W000716,42.56,1,64.6,1,6700.74,7705.85,0
W000717,0.0,0,50.3,2,3550.2,4615.26,0
W000718,46.5,1,33.1,4,17536.91,28059.06,0
W000719,28.12,0,32.2,4,59177.04,94683.27,0
W000720,29.17,0,36.5,4,4130.03,6608.05,1
W000721,46.98,1,62.9,4,7886.86,12618.97,1
W000722,5.11,0,138.8,4,7155.41,11448.66,0
W000723,31.59,1,31.5,1,21526.42,24755.39,0
W000724,21.63,0,75.3,1,6499.85,7474.83,1
W000725,52.42,1,38.8,1,8298.4,9543.16,0
W000726,34.81,1,126.4,1,2592.86,2981.79,0
W000727,15.69,0,55.7,1,10232.86,11767.79,1
W000728,56.25,1,63.9,3,8079.54,11715.34,0
W000729,12.25,0,43.5,4,18253.04,29204.86,0
W000730,56.36,1,35.4,1,6823.8,7847.37,1
W000731,37.04,1,32.2,2,3427.27,4455.45,0
W000732,5.92,0,72.6,5,3720.06,6510.11,0
W000733,12.99,0,22.5,1,1116.63,1284.13,0
W000734,46.79,1,19.7,3,5395.44,7823.39,0
W000735,61.96,1,35.9,4,2527.72,4044.34,0
W000736,51.4,1,36.6,1,9957.65,11451.3,0
W000737,40.31,1,21.6,5,11532.23,20181.4,0
W000738,11.06,0,71.1,3,22761.14,33003.65,0
W000739,48.38,1,72.6,2,18983.77,24678.9,0
W000740,29.76,0,40.6,1,5866.27,6746.21,0
W000741,59.0,1,22.7,1,8998.61,10348.4,0
W000742,44.09,1,35.3,2,10153.87,13200.03,0
W000743,11.42,0,62.4,4,3998.38,6397.4,0
W000744,7.01,0,39.6,3,4325.94,6272.62,0
W000745,17.16,0,110.9,3,2837.84,4114.87,0
W000746,23.03,0,100.0,1,25543.64,29375.18,1
W000747,37.91,1,69.4,5,2465.87,4315.28,0
W000748,22.81,0,54.5,4,3510.03,5616.04,0
W000749,11.73,0,61.9,5,17429.29,30501.26,1
W000750,23.84,0,156.2,2,4704.71,6116.12,0
W000751,33.73,1,16.2,3,15409.29,22343.47,1
W000752,17.89,0,48.8,2,2513.25,3267.22,0
W000753,46.56,1,59.6,3,2787.67,4042.13,0
W000754,67.08,1,28.6,1,16182.24,18609.57,0
W000755,32.95,1,61.0,1,14572.59,16758.48,0
W000756,30.16,1,107.8,3,3846.67,5577.67,1
W000757,17.57,0,30.7,3,4118.96,5972.5,0
W000758,38.03,1,91.3,4,2233.76,3574.01,0
W000759,37.9,1,159.0,2,12523.52,16280.57,0
W000760,34.63,1,90.2,2,1659.1,2156.83,0
W000761,33.84,1,85.9,1,17205.92,19786.8,0
W000762,25.26,0,9.1,5,3695.15,6466.51,1
W000763,80.34,1,34.5,2,14793.15,19231.09,0
W000764,12.97,0,11.3,1,4989.75,5738.21,0
W000765,32.15,1,136.2,5,4752.26,8316.46,0
W000766,26.28,0,26.0,1,7676.65,8828.15,0
W000767,12.41,0,46.7,6,7658.92,14551.95,0
W000768,45.77,1,48.9,1,2107.07,2423.13,0
W000769,70.33,1,118.6,5,3758.17,6576.79,0
W000770,54.24,1,16.9,2,5323.97,6921.17,0
W000771,36.19,1,57.3,2,6193.87,8052.04,0
W000772,0.0,0,95.0,3,11072.83,16055.6,0
W000773,39.21,1,41.7,2,22805.61,29647.29,0
W000774,51.68,1,66.1,3,1896.85,2750.43,0
W000775,0.64,0,70.2,2,11734.05,15254.27,0
W000776,57.28,1,99.9,2,6449.79,8384.72,0
W000777,25.72,0,51.1,2,12579.48,16353.33,0
W000778,43.09,1,87.1,1,2412.31,2774.15,0
W000779,17.18,0,10.8,4,4103.54,6565.67,0
W000780,30.1,1,132.0,6,3443.0,6541.69,0
W000781,26.62,0,152.4,3,13450.31,19502.96,0
W000782,26.93,0,67.0,2,6818.39,8863.91,0
W000783,21.67,0,7.6,4,9634.74,15415.59,0
W000784,16.57,0,65.0,2,8709.26,11322.04,0
W000785,50.09,1,67.9,2,17137.2,22278.36,0
W000786,54.9,1,25.1,1,9942.96,11434.4,0
W000787,4.93,0,117.8,2,9318.79,12114.42,0
W000788,24.71,0,108.1,3,5183.82,7516.54,0
W000789,60.54,1,63.4,2,4528.04,5886.45,0
W000790,86.89,1,61.2,2,9878.85,12842.51,0
W000791,54.88,1,44.8,1,18912.95,21749.89,0
W000792,34.0,1,33.2,2,2719.29,3535.08,0
W000793,30.11,1,14.2,4,5787.88,9260.6,0
W000794,50.61,1,67.4,4,16793.25,26869.2,0
W000795,26.56,0,49.0,4,8500.92,13601.47,0
W000796,21.52,0,70.0,2,6923.45,9000.48,0
W000797,32.09,1,68.8,1,42136.81,48457.33,0
W000798,32.61,1,51.1,1,6694.68,7698.88,0
W000799,36.28,1,6.9,4,3182.93,5092.69,0
W000800,34.78,1,34.0,3,4014.76,5821.4,0
W000801,28.51,0,23.2,2,3614.82,4699.26,0
W000802,43.53,1,25.7,4,4514.71,7223.53,0
W000803,49.03,1,9.9,2,9830.61,12779.79,0
W000804,0.0,0,50.6,1,4942.49,5683.87,0
W000805,37.33,1,42.8,3,7264.3,10533.23,0
W000806,10.62,0,33.6,2,11930.29,15509.37,0
W000807,25.71,0,59.1,4,11114.75,17783.59,0
W000808,48.3,1,62.7,1,26270.02,30210.52,0
W000809,40.31,1,32.4,5,7731.24,13529.67,1
W000810,21.5,0,36.7,6,5213.79,9906.2,0
W000811,20.59,0,32.6,1,3079.18,3541.06,1
W000812,64.58,1,19.1,2,9682.05,12586.66,0
W000813,12.03,0,55.5,2,4147.87,5392.23,1
W000814,15.95,0,131.5,1,7423.07,8536.53,0
W000815,25.04,0,87.2,2,7153.36,9299.37,0
W000816,19.36,0,16.2,6,7531.12,14309.13,0
W000817,11.41,0,34.3,2,9319.07,12114.79,0
W000818,23.25,0,97.5,2,10069.44,13090.27,0
W000819,19.52,0,112.9,2,2721.1,3537.42,0
W000820,10.9,0,73.9,3,4203.94,6095.71,1
W000821,68.03,1,71.4,4,3592.83,5748.53,1
W000822,44.94,1,68.1,2,53511.54,69565.0,0
W000823,0.0,0,162.7,4,7328.74,11725.98,0
W000824,29.92,0,220.8,2,12680.99,16485.29,0
W000825,29.51,0,17.2,1,3636.21,4181.64,0
W000826,49.2,1,107.0,1,9559.07,10992.93,0
W000827,0.0,0,17.5,5,44942.33,78649.08,0
W000828,29.92,0,27.2,5,11449.37,20036.4,0
W000829,6.56,0,26.0,4,6424.62,10279.4,0
W000830,52.46,1,44.7,3,8629.7,12513.07,0
W000831,28.75,0,18.5,4,1184.92,1895.87,1
W000832,24.88,0,47.5,3,1879.52,2725.3,0
W000833,47.18,1,96.5,1,10503.33,12078.83,0
W000834,26.55,0,41.1,4,18434.56,29495.29,0
W000835,18.08,0,32.0,2,2760.95,3589.24,0
W000836,18.97,0,53.9,1,4605.18,5295.96,1
W000837,38.51,1,17.9,3,2461.55,3569.25,0
W000838,37.57,1,68.1,3,1904.24,2761.15,0
W000839,42.36,1,58.8,3,8142.86,11807.14,0
W000840,36.58,1,57.6,2,12164.34,15813.64,0
W000841,28.27,0,62.1,4,2209.02,3534.44,0
W000842,37.98,1,68.0,3,2088.76,3028.71,0
W000843,44.81,1,80.5,1,7994.93,9194.17,1
W000844,16.64,0,34.1,3,5467.26,7927.52,0
W000845,0.0,0,51.2,3,1523.28,2208.76,0
W000846,20.99,0,47.9,1,3092.11,3555.92,0
W000847,57.39,1,34.5,1,5860.39,6739.45,0
W000848,46.76,1,140.6,3,5189.91,7525.38,0
W000849,42.23,1,57.6,1,2135.72,2456.08,0
W000850,31.9,1,50.3,3,11047.58,16018.99,0
W000851,37.29,1,10.4,4,1445.17,2312.27,0
W000852,21.01,0,6.1,2,6635.79,8626.52,0
W000853,19.76,0,8.5,1,2951.59,3394.33,0
W000854,55.63,1,67.0,3,12016.81,17424.38,0
W000855,23.95,0,81.7,3,864.27,1253.2,0
W000856,39.45,1,42.1,2,18033.96,23444.15,0
W000857,40.3,1,89.9,1,5350.49,6153.06,0
W000858,6.82,0,48.1,4,11438.93,18302.29,0
W000859,34.38,1,79.9,5,12407.2,21712.6,0
W000860,22.18,0,27.2,4,27307.42,43691.88,0
W000861,50.66,1,90.9,4,3790.1,6064.16,0
W000862,1.92,0,134.7,2,14719.13,19134.87,0
W000863,0.16,0,23.9,2,5500.53,7150.69,0
W000864,50.31,1,43.0,1,20733.27,23843.27,0
W000865,40.55,1,34.5,1,4090.37,4703.93,0
W000866,39.01,1,52.5,1,2306.49,2652.46,0
W000867,50.1,1,27.1,4,11967.16,19147.45,0
W000868,25.29,0,31.8,3,9574.54,13883.08,0
W000869,62.19,1,37.0,1,8229.17,9463.55,0
W000870,6.36,0,47.8,1,3235.09,3720.35,0
W000871,22.81,0,130.2,4,5430.47,8688.75,0
W000872,37.56,1,87.6,1,3775.04,4341.29,1
W000873,9.48,0,30.8,1,5526.55,6355.54,0
W000874,35.59,1,82.6,2,8080.28,10504.36,0
W000875,52.01,1,30.3,4,16399.73,26239.57,0
W000876,40.77,1,42.3,5,8239.0,14418.26,0
W000877,39.73,1,151.2,1,10239.74,11775.7,0
W000878,0.0,0,18.5,5,5320.61,9311.07,0
W000879,20.19,0,51.8,2,7707.5,10019.76,0
W000880,23.6,0,127.2,3,8105.6,11753.12,0
W000881,29.74,0,112.1,1,12007.99,13809.19,0
W000882,21.94,0,103.1,3,5472.74,7935.48,0
W000883,19.55,0,45.7,6,26266.57,49906.49,1
W000884,18.55,0,28.7,1,15327.23,17626.31,0
W000885,37.14,1,43.9,3,9270.75,13442.58,0
W000886,44.94,1,9.7,2,4055.03,5271.54,0
W000887,45.85,1,82.9,1,2762.97,3177.41,0
W000888,55.98,1,31.8,6,14715.28,27959.03,0
W000889,37.41,1,30.6,2,3740.56,4862.72,0
W000890,10.43,0,78.2,1,2256.75,2595.26,0
W000891,38.93,1,70.8,1,5814.23,6686.36,0
W000892,41.08,1,15.7,4,10697.31,17115.7,0
W000893,29.57,0,44.9,4,7623.5,12197.61,0
W000894,41.31,1,113.2,5,8999.93,15749.88,1
W000895,25.11,0,9.6,3,2592.88,3759.68,0
W000896,40.6,1,64.7,3,14332.26,20781.78,0
W000897,23.97,0,37.4,2,14066.18,18286.03,0
W000898,4.61,0,28.5,1,3717.78,4275.45,0
W000899,73.85,1,13.5,3,4435.5,6431.48,0
W000900,28.22,0,23.9,4,18527.75,29644.39,0
W000901,44.05,1,52.0,3,4327.23,6274.48,0
W000902,59.92,1,81.6,1,17451.21,20068.89,0
W000903,9.86,0,18.7,5,28409.73,49717.03,0
W000904,0.7,0,47.0,1,8819.36,10142.27,0
W000905,4.51,0,48.8,3,4004.65,5806.75,0
W000906,23.79,0,36.5,1,11718.85,13476.68,0
W000907,50.63,1,80.2,1,9876.12,11357.53,0
W000908,33.65,1,103.1,2,4258.41,5535.94,0
W000909,0.0,0,45.7,2,3214.73,4179.14,0
W000910,45.16,1,155.6,5,6109.86,10692.25,0
W000911,9.84,0,129.1,1,6918.44,7956.2,0
W000912,0.0,0,31.3,3,14718.87,21342.36,0
W000913,58.17,1,27.2,1,6031.87,6936.65,1
W000914,43.66,1,94.5,4,2273.45,3637.51,0
W000915,54.66,1,117.3,4,24899.12,39838.6,0
W000916,22.88,0,26.0,2,6311.9,8205.47,1
W000917,6.06,0,34.9,4,2329.61,3727.37,0
W000918,0.0,0,126.8,1,15078.29,17340.03,0
W000919,49.53,1,47.1,1,1325.51,1524.34,0
W000920,46.15,1,75.6,2,3392.32,4410.02,0
W000921,26.41,0,37.3,1,19714.89,22672.12,0
W000922,31.79,1,56.4,1,9895.38,11379.69,0
W000923,39.21,1,62.9,2,29792.06,38729.68,0
W000924,17.27,0,66.1,3,3707.95,5376.53,0
W000925,0.0,0,51.4,4,2648.43,4237.48,0
W000926,34.31,1,130.0,3,8298.98,12033.53,0
W000927,21.43,0,30.9,3,4849.32,7031.51,0
W000928,28.8,0,81.6,2,38499.58,50049.46,0
W000929,38.54,1,11.6,1,4464.79,5134.51,0
W000930,27.18,0,97.2,2,12968.93,16859.61,0
W000931,33.02,1,89.3,4,19215.63,30745.0,0
W000932,56.3,1,46.7,1,2239.54,2575.47,0
W000933,36.91,1,47.4,1,9146.75,10518.77,0
W000934,19.15,0,118.2,1,13244.18,15230.81,0
W000935,7.22,0,27.5,2,2195.45,2854.08,0
W000936,45.96,1,72.8,5,7324.87,12818.52,0
W000937,39.55,1,103.1,1,12900.22,14835.25,0
W000938,23.22,0,62.0,4,16474.84,26359.75,0
W000939,7.12,0,67.4,3,1768.19,2563.88,0
W000940,13.55,0,11.6,2,2111.17,2744.52,0
W000941,0.0,0,104.7,2,6041.56,7854.03,0
W000942,15.48,0,2.2,1,19892.14,22875.96,0
W000943,52.72,1,63.5,4,29522.63,47236.2,0
W000944,32.7,1,11.0,1,8923.92,10262.51,0
W000945,22.09,0,85.1,1,24353.13,28006.1,0
W000946,28.38,0,77.4,1,26626.52,30620.5,1
W000947,35.06,1,26.8,4,2410.38,3856.61,0
W000948,30.01,1,31.6,2,1830.45,2379.59,0
W000949,1.02,0,63.4,1,9132.48,10502.35,1
W000950,49.0,1,165.9,4,11318.41,18109.45,0
W000951,41.3,1,67.2,2,24290.65,31577.84,0
W000952,55.72,1,81.7,6,4817.37,9153.0,0
W000953,12.42,0,80.6,1,8213.74,9445.8,0
W000954,0.0,0,51.4,2,6383.46,8298.5,0
W000955,46.74,1,96.6,4,4201.62,6722.59,0
W000956,33.74,1,54.1,6,3191.3,6063.46,0
W000957,11.28,0,45.0,4,30986.37,49578.19,0
W000958,30.08,1,20.0,1,3952.87,4545.8,0
W000959,6.84,0,27.5,1,14574.92,16761.16,0
W000960,43.94,1,19.3,2,2025.72,2633.44,0
W000961,21.86,0,59.6,2,9052.19,11767.85,0
W000962,43.97,1,32.5,3,2823.59,4094.2,0
W000963,5.82,0,22.7,1,4936.18,5676.61,0
W000964,59.84,1,36.6,3,17575.06,25483.84,1
W000965,12.64,0,36.1,3,13446.47,19497.39,0
W000966,15.91,0,86.4,2,16545.21,21508.78,0
W000967,21.48,0,76.3,1,4146.78,4768.79,0
W000968,43.79,1,20.1,1,4187.05,4815.11,0
W000969,47.2,1,54.0,4,5172.12,8275.4,0
W000970,33.19,1,96.9,3,2266.45,3286.35,0
W000971,52.11,1,74.3,1,17389.3,19997.7,0
W000972,40.98,1,9.4,3,36464.7,52873.81,0
W000973,4.87,0,24.0,5,5564.89,9738.56,0
W000974,17.54,0,60.7,1,9398.32,10808.06,0
W000975,13.21,0,21.8,2,10257.23,13334.4,0
W000976,16.45,0,56.5,3,15114.64,21916.23,0
W000977,29.56,0,100.4,1,3644.41,4191.07,0
W000978,27.94,0,63.6,4,6415.39,10264.62,0
W000979,25.77,0,23.8,3,11876.9,17221.51,0
W000980,19.76,0,38.3,2,6596.79,8575.83,0
W000981,43.98,1,25.2,3,16486.24,23905.04,1
W000982,7.76,0,80.6,4,4780.51,7648.81,0
W000983,53.29,1,44.4,3,22967.05,33302.22,0
W000984,20.92,0,75.3,2,7229.39,9398.21,0
W000985,29.88,0,61.2,2,8036.89,10447.95,1
W000986,38.8,1,28.2,2,5030.63,6539.82,0
W000987,31.84,1,24.8,5,6911.24,12094.67,0
W000988,44.17,1,61.6,3,22324.62,32370.69,0
W000989,16.43,0,21.9,1,1200.8,1380.92,1
W000990,35.03,1,83.4,5,11662.93,20410.13,0
W000991,41.04,1,11.3,3,5748.78,8335.73,0
W000992,30.63,1,55.1,5,22402.26,39203.96,1
W000993,26.69,0,68.2,1,4323.32,4971.81,0
