account_id,region_id,tenure_months,product_count,balance,balance_tier,liquidity_need_score,dd_stability_score,engagement_score,dormancy_streak_months,value_score,value_group,churn_mode
A000320,R09,41.3,1,18803.18,4,70.5,52.3,76.5,1,21623.65,high,none
A000321,R06,45.3,3,3261.83,2,58.0,73.6,17.6,0,4729.66,low,none
A000322,R07,77.7,1,733.81,0,43.5,37.4,69.6,0,843.88,low,none
A000323,R00,13.4,2,559.27,0,23.0,19.1,64.5,0,727.05,low,none
A000324,R05,176.7,1,1298.67,0,25.8,56.3,71.8,0,1493.47,low,none
A000325,R03,40.4,1,1387.03,0,34.0,91.9,95.8,2,1595.09,low,none
A000326,R04,79.5,4,19916.9,4,76.8,12.8,41.0,0,31867.04,high,none
A000327,R03,17.2,5,2057.94,1,71.7,10.6,42.8,1,3601.4,low,none
A000328,R01,58.8,3,5528.82,3,36.5,43.4,22.2,0,8016.79,high,none
A000329,R02,159.6,4,713.09,0,58.4,95.5,50.2,0,1140.95,low,none
A000330,R04,145.6,1,2590.88,1,65.5,26.2,57.6,1,2979.51,low,none
A000331,R01,78.1,3,3863.83,2,13.8,31.1,41.5,0,5602.56,high,none
A000332,R02,25.6,2,3583.89,2,43.7,62.7,78.9,0,4659.06,low,none
A000333,R07,113.7,4,885.45,0,75.0,73.5,46.5,0,1416.71,low,none
A000334,R06,10.6,3,7664.42,3,74.6,47.5,43.2,2,11113.4,high,large_withdrawal
A000335,R03,24.8,5,9088.35,3,96.5,100.0,60.0,1,15904.61,high,none
A000336,R06,49.2,5,2708.16,1,53.4,62.9,36.3,1,4739.27,low,none
A000337,R03,11.6,2,355.13,0,78.8,30.5,52.4,0,461.67,low,none
A000338,R07,34.7,3,7318.01,3,80.0,56.0,47.5,0,10611.12,high,none
A000339,R00,88.4,4,5027.32,3,47.1,39.2,69.2,0,8043.7,high,none
A000340,R08,29.4,2,16572.8,4,89.9,61.0,25.9,1,21544.64,high,none
A000341,R00,91.2,4,1140.6,0,59.7,56.2,46.7,1,1824.96,low,none
A000342,R02,206.7,1,25537.15,4,17.7,54.2,57.1,1,29367.72,high,none
A000343,R05,68.5,2,2056.87,1,48.6,17.1,49.4,1,2673.94,low,none
A000344,R01,90.2,3,43126.69,4,57.4,79.6,42.8,0,62533.7,high,dormant
A000345,R01,116.3,2,1648.04,1,42.5,63.9,31.4,0,2142.46,low,dormant
A000346,R01,37.3,4,5727.53,3,39.4,18.0,25.9,1,9164.04,high,none
A000347,R03,88.7,3,523.16,0,52.5,82.6,45.7,1,758.58,low,none
A000348,R03,36.6,2,2823.14,2,71.2,49.4,28.7,0,3670.09,low,none
A000349,R06,65.2,4,2992.64,2,35.9,12.0,77.2,0,4788.22,low,none
A000350,R05,97.8,3,5708.49,3,72.3,67.6,66.8,0,8277.31,high,none
A000351,R03,26.6,1,2453.5,1,57.0,95.1,60.1,0,2821.52,low,none
A000352,R07,4.3,4,2982.43,2,61.2,55.0,72.0,0,4771.88,low,none
A000353,R09,24.5,2,12586.95,4,59.1,81.2,43.9,2,16363.03,high,none
A000354,R03,107.5,1,1725.79,1,79.5,51.5,22.9,2,1984.65,low,none
A000355,R05,21.9,6,2279.55,1,66.7,30.7,41.9,0,4331.14,low,none
A000356,R02,103.6,2,5725.6,3,54.9,84.8,36.9,0,7443.28,high,large_withdrawal
A000357,R00,24.6,1,4010.81,2,50.1,49.8,51.6,2,4612.43,low,none
A000358,R08,44.2,5,3086.94,2,55.0,44.6,25.4,2,5402.15,high,none
A000359,R05,51.7,1,3910.19,2,24.0,40.2,39.4,0,4496.72,low,none
A000360,R01,21.8,2,820.21,0,68.5,64.4,65.0,0,1066.27,low,none
A000361,R04,44.6,2,31334.5,4,20.0,61.9,37.2,0,40734.85,high,none
A000362,R09,12.4,4,2031.26,1,73.1,55.1,21.0,0,3250.02,low,dormant
A000363,R02,40.0,1,1330.12,0,43.1,69.1,46.6,0,1529.64,low,none
A000364,R05,48.7,3,4660.96,2,33.8,52.1,63.0,0,6758.39,high,none
A000365,R00,4.6,3,1008.84,0,62.3,33.1,73.8,0,1462.82,low,none
A000366,R01,24.3,2,2373.36,1,77.9,37.2,39.4,0,3085.37,low,dd_stop
A000367,R09,63.8,4,13969.97,4,75.5,62.0,48.6,0,22351.95,high,none
A000368,R02,19.7,1,3737.77,2,23.3,44.8,60.4,0,4298.44,low,none
A000369,R02,71.3,5,1605.01,1,90.9,36.3,69.2,1,2808.76,low,none
A000370,R01,76.2,5,1006.42,0,57.3,51.9,56.6,1,1761.24,low,dd_stop
A000371,R07,63.6,3,5281.25,3,55.1,77.7,8.5,0,7657.81,high,dormant
A000372,R03,88.0,2,1332.43,0,39.4,16.8,18.5,0,1732.16,low,none
A000373,R03,11.6,2,1274.24,0,39.0,81.1,59.5,0,1656.51,low,none
A000374,R00,100.7,4,5261.39,3,58.9,21.9,61.0,0,8418.23,high,none
A000375,R05,22.1,1,9267.55,4,17.7,44.9,50.8,0,10657.69,high,none
A000376,R03,56.1,2,1615.49,1,39.8,71.1,59.3,0,2100.14,low,dormant
A000377,R09,155.6,2,668.07,0,63.0,55.8,28.3,0,868.49,low,none
A000378,R01,39.3,4,2410.91,1,65.0,35.9,77.7,2,3857.45,low,none
A000379,R06,52.7,1,7128.15,3,46.0,56.5,9.8,2,8197.37,high,none
A000380,R09,22.3,1,5252.74,3,0.0,42.5,63.7,0,6040.65,high,none
A000381,R03,154.6,5,1688.73,1,35.3,55.9,50.1,0,2955.27,low,none
A000382,R05,24.4,5,5457.48,3,77.0,67.1,47.2,0,9550.6,high,none
A000383,R04,80.8,2,1680.09,1,36.6,54.6,46.5,0,2184.12,low,none
A000384,R03,116.1,3,1087.96,0,41.1,40.3,57.0,0,1577.54,low,none
A000385,R08,86.0,1,17873.1,4,55.3,20.8,52.0,0,20554.07,high,none
A000386,R08,66.4,4,13178.56,4,31.4,47.1,66.9,0,21085.7,high,none
A000387,R04,55.5,4,1316.25,0,30.2,74.0,37.5,1,2105.99,low,none
A000388,R04,17.0,1,6363.1,3,42.3,64.4,59.0,0,7317.57,high,none
A000389,R04,150.2,3,811.63,0,52.5,53.5,55.1,0,1176.86,low,none
A000390,R09,62.7,1,17866.98,4,36.1,77.1,19.7,0,20547.03,high,none
A000391,R00,52.7,2,7373.22,3,54.8,56.4,35.0,1,9585.19,high,dormant
A000392,R06,20.6,2,4598.65,2,70.3,20.8,69.3,0,5978.25,high,none
A000393,R08,54.6,4,823.94,0,88.8,38.7,62.5,0,1318.3,low,none
A000394,R07,50.3,2,11983.18,4,37.2,49.6,27.3,0,15578.13,high,dormant
A000395,R01,155.6,4,5228.95,3,66.4,71.6,49.6,0,8366.33,high,none
A000396,R03,52.7,3,6422.26,3,47.0,34.7,33.7,0,9312.28,high,none
A000397,R05,54.0,2,13257.92,4,69.9,43.9,65.3,0,17235.3,high,none
A000398,R02,20.8,3,7039.31,3,37.5,49.1,63.5,1,10207.0,high,none
A000399,R05,28.6,1,924.13,0,93.0,60.3,13.2,0,1062.74,low,dormant
A000400,R00,74.4,2,12603.54,4,38.7,45.0,55.6,1,16384.6,high,none
A000401,R00,9.4,1,1554.29,1,50.7,36.7,42.8,0,1787.44,low,dd_stop
A000402,R06,100.4,4,2577.85,1,37.2,64.4,50.1,0,4124.56,low,none
A000403,R02,102.2,4,2490.82,1,11.7,74.9,73.1,1,3985.31,low,none
A000404,R01,26.1,3,839.11,0,35.6,62.6,53.5,0,1216.71,low,none
A000405,R04,66.6,5,1543.31,1,24.0,62.2,36.9,1,2700.79,low,none
A000406,R02,118.6,1,1085.41,0,59.1,65.3,54.3,0,1248.22,low,none
A000407,R06,47.4,1,1148.19,0,50.7,77.9,71.8,1,1320.42,low,none
A000408,R06,41.0,3,3209.71,2,42.1,42.3,48.9,0,4654.08,low,none
A000409,R04,44.9,1,8742.75,3,75.0,100.0,37.9,0,10054.16,high,none
A000410,R02,62.5,2,28788.69,4,43.2,60.0,50.5,0,37425.29,high,none
A000411,R03,31.7,3,6712.64,3,69.7,38.2,14.5,0,9733.33,high,none
A000412,R06,38.3,1,23216.88,4,68.7,68.7,51.3,1,26699.42,high,none
A000413,R03,63.4,2,986.14,0,54.8,63.4,41.4,0,1281.98,low,dormant
A000414,R00,35.9,4,25330.33,4,5.4,49.5,40.3,0,40528.53,high,none
A000415,R07,19.2,2,2570.89,1,41.1,70.3,34.5,3,3342.16,low,none
A000416,R06,8.5,3,41950.99,4,30.1,64.5,26.8,1,60828.94,high,dormant
A000417,R09,53.5,5,1253.52,0,63.1,30.0,66.3,0,2193.67,low,none
A000418,R01,113.8,4,11827.14,4,49.2,56.5,32.0,0,18923.43,high,none
A000419,R01,68.9,4,972.7,0,57.2,38.2,57.6,0,1556.32,low,none
A000420,R09,19.9,2,1049.21,0,35.3,35.5,72.7,0,1363.97,low,none
A000421,R09,28.4,1,42434.99,4,59.5,16.8,0.0,0,48800.24,high,none
A000422,R01,40.8,3,1420.16,0,66.4,39.2,38.3,0,2059.23,low,none
A000423,R05,158.8,2,4785.13,2,95.3,39.7,71.7,0,6220.67,high,none
A000424,R02,164.3,3,1002.3,0,73.1,57.1,50.2,2,1453.33,low,none
A000425,R09,152.2,2,3781.93,2,45.0,54.5,54.1,0,4916.51,low,none
A000426,R07,57.4,1,34028.3,4,77.0,40.0,74.5,1,39132.54,high,none
A000427,R07,292.6,2,4970.76,3,65.8,76.4,36.3,3,6461.99,high,none
A000428,R06,29.6,1,2024.56,1,34.4,27.2,58.4,0,2328.25,low,none
A000429,R07,39.6,3,2360.06,1,72.1,45.3,42.3,1,3422.08,low,dd_stop
A000430,R09,95.3,1,3184.13,2,53.1,40.8,44.6,2,3661.75,low,none
A000431,R01,63.7,1,3835.83,2,49.9,48.4,3.0,0,4411.2,low,none
A000432,R09,66.2,2,5673.35,3,69.5,44.2,30.2,0,7375.36,high,none
A000433,R09,23.0,3,8754.63,3,34.5,25.9,26.8,0,12694.22,high,none
A000434,R03,50.1,4,1825.56,1,9.3,38.9,54.8,0,2920.9,low,none
A000435,R03,30.0,2,7044.78,3,33.4,27.6,76.9,0,9158.21,high,none
A000436,R02,15.9,3,576.15,0,48.9,83.7,58.4,0,835.42,low,none
A000437,R08,32.9,3,4526.3,2,40.0,42.1,49.7,0,6563.14,high,none
A000438,R07,63.7,1,1595.28,1,68.5,32.0,75.9,0,1834.57,low,none
A000439,R07,85.2,1,3022.21,2,67.9,88.1,81.1,1,3475.54,low,none
A000440,R04,8.2,3,6423.64,3,44.6,75.8,33.2,0,9314.28,high,none
A000441,R04,51.8,2,16541.4,4,65.6,41.2,57.1,0,21503.82,high,none
A000442,R06,48.4,5,2690.27,1,41.3,35.0,44.0,0,4707.98,low,none
A000443,R03,61.4,3,5359.13,3,80.5,74.9,42.2,0,7770.74,high,none
A000444,R00,20.2,1,4535.73,2,88.6,48.6,54.5,0,5216.09,high,none
A000445,R03,20.6,3,516.9,0,39.6,26.0,62.0,3,749.5,low,none
A000446,R04,115.8,1,4870.67,3,20.7,72.0,94.1,0,5601.28,high,none
A000447,R02,26.4,3,34339.73,4,37.2,37.8,72.1,2,49792.61,high,dd_stop
A000448,R02,38.1,4,10340.55,4,77.0,48.8,40.3,0,16544.88,high,none
A000449,R04,41.2,1,2357.41,1,15.3,66.6,43.6,1,2711.02,low,none
A000450,R07,30.4,1,2310.93,1,60.2,54.0,51.9,0,2657.57,low,none
A000451,R04,72.8,1,1956.76,1,30.6,46.5,68.1,0,2250.28,low,none
A000452,R01,68.6,1,7457.11,3,23.8,59.4,44.8,2,8575.68,high,none
A000453,R02,46.8,1,3932.07,2,66.2,30.1,62.3,0,4521.89,low,none
A000454,R08,31.9,1,724.66,0,51.1,54.0,68.6,0,833.36,low,none
A000455,R06,44.1,2,7736.17,3,76.0,29.7,90.5,0,10057.02,high,none
A000456,R03,55.0,5,6752.85,3,80.5,11.4,58.6,0,11817.49,high,none
A000457,R00,28.5,1,3665.5,2,36.9,34.3,53.3,1,4215.32,low,none
A000458,R01,76.5,2,4628.48,2,47.7,44.9,40.3,1,6017.02,high,none
A000459,R03,99.9,1,1443.22,1,57.2,46.7,44.4,1,1659.7,low,none
A000460,R08,128.7,4,19171.37,4,37.5,43.1,74.7,0,30674.19,high,none
A000461,R06,123.7,5,735.29,0,69.1,14.5,56.2,0,1286.75,low,none
A000462,R09,41.0,2,3452.32,2,55.8,75.4,52.3,0,4488.02,low,none
A000463,R05,57.0,5,3728.33,2,44.5,64.7,7.7,1,6524.58,high,none
A000464,R02,46.2,4,2393.44,1,44.9,78.1,14.6,1,3829.5,low,none
A000465,R09,46.0,2,3916.83,2,77.9,70.1,46.6,0,5091.88,high,none
A000466,R09,43.9,1,1226.61,0,41.0,54.7,60.5,0,1410.6,low,none
A000467,R02,52.5,5,1967.03,1,76.4,40.6,68.6,1,3442.3,low,none
A000468,R01,110.7,4,1254.36,0,52.8,27.3,74.3,0,2006.98,low,none
A000469,R07,65.0,3,2987.96,2,13.8,74.8,51.0,1,4332.54,low,none
A000470,R04,19.4,2,17363.31,4,15.3,40.3,38.9,0,22572.31,high,none
A000471,R03,97.1,1,6480.25,3,42.4,65.2,30.8,0,7452.29,high,dormant
A000472,R06,60.8,2,904.69,0,59.8,46.3,63.8,0,1176.09,low,none
A000473,R03,73.4,2,2749.54,1,54.4,44.7,56.1,2,3574.4,low,none
A000474,R06,64.1,3,3531.54,2,43.1,41.9,25.3,0,5120.74,high,none
A000475,R06,66.2,1,1754.5,1,50.7,62.5,35.9,0,2017.67,low,none
A000476,R00,68.3,3,2208.31,1,64.7,64.4,67.0,0,3202.05,low,none
A000477,R01,10.2,3,15101.49,4,0.0,48.8,54.9,0,21897.16,high,none
A000478,R02,72.7,6,564.23,0,48.3,55.1,76.8,0,1072.03,low,none
A000479,R02,29.5,4,5805.48,3,45.9,68.0,39.2,0,9288.77,high,none
A000480,R01,35.9,6,495.26,0,69.6,11.7,50.3,0,940.99,low,large_withdrawal
A000481,R06,52.2,1,5034.35,3,46.2,34.4,71.8,0,5789.51,high,none
A000482,R06,141.7,5,1410.83,0,19.1,57.2,33.4,1,2468.96,low,none
A000483,R05,22.5,4,7380.78,3,68.1,34.1,4.6,0,11809.25,high,none
A000484,R02,50.9,3,31576.77,4,29.7,57.7,47.2,0,45786.32,high,none
A000485,R06,43.1,2,3431.92,2,41.3,41.7,45.7,1,4461.5,low,none
A000486,R08,96.2,1,15802.06,4,26.6,34.6,34.2,0,18172.36,high,none
A000487,R04,42.2,1,7798.88,3,44.5,51.2,43.8,1,8968.71,high,none
A000488,R01,61.3,2,6038.29,3,53.1,52.1,62.0,0,7849.78,high,none
A000489,R00,22.6,2,1149.43,0,23.0,62.8,40.7,0,1494.26,low,none
A000490,R07,106.9,4,12346.34,4,74.2,64.1,80.4,0,19754.14,high,none
A000491,R00,14.6,1,5820.34,3,25.5,46.1,41.1,0,6693.39,high,dormant
A000492,R04,72.1,1,1158.26,0,75.5,58.1,38.1,0,1332.0,low,none
A000493,R09,61.5,1,1325.41,0,58.3,29.7,34.9,0,1524.22,low,none
A000494,R03,67.9,5,1978.07,1,6.4,39.0,54.8,2,3461.63,low,none
A000495,R01,14.8,1,1402.36,0,64.8,85.9,47.5,1,1612.71,low,none
A000496,R05,41.5,2,3122.63,2,46.1,100.0,48.6,0,4059.42,low,none
A000497,R00,93.1,2,6861.17,3,73.6,40.7,47.2,0,8919.52,high,none
A000498,R05,155.3,3,2846.41,2,27.2,94.0,55.4,0,4127.3,low,none
A000499,R06,48.2,1,4626.91,2,44.4,17.0,4.6,0,5320.94,high,dormant
A000500,R08,87.4,4,926.91,0,15.7,32.1,40.0,0,1483.05,low,none
A000501,R09,57.4,2,11460.04,4,61.1,74.7,67.6,1,14898.05,high,none
A000502,R07,50.0,1,9586.13,4,82.1,52.2,35.4,0,11024.04,high,none
A000503,R06,38.0,2,36533.94,4,61.2,69.0,21.3,0,47494.12,high,none
A000504,R02,52.4,5,1160.6,0,61.4,61.0,21.5,0,2031.06,low,none
A000505,R03,82.3,2,1023.28,0,46.2,42.9,29.3,1,1330.26,low,none
A000506,R07,86.9,2,854.5,0,49.3,44.4,61.2,0,1110.85,low,none
A000507,R06,17.8,4,14061.76,4,61.7,63.5,22.4,0,22498.81,high,none
A000508,R01,35.4,6,778.26,0,57.1,40.6,46.2,1,1478.69,low,none
A000509,R05,21.6,6,2240.16,1,50.2,55.6,52.5,1,4256.3,low,none
A000510,R09,54.3,1,641.67,0,29.2,9.8,39.6,0,737.92,low,none
A000511,R02,40.4,3,3961.29,2,54.9,35.9,38.9,1,5743.86,high,large_withdrawal
A000512,R06,66.4,3,4648.24,2,28.6,27.3,33.2,0,6739.94,high,none
A000513,R08,69.6,4,6068.05,3,24.2,32.2,80.8,0,9708.89,high,dd_stop
A000514,R05,5.4,2,3269.71,2,71.2,45.2,44.8,0,4250.62,low,none
A000515,R05,52.1,2,1034.59,0,42.0,38.6,60.2,0,1344.97,low,none
A000516,R02,112.1,2,6367.48,3,73.1,56.2,63.1,0,8277.73,high,none
A000517,R08,35.4,3,3896.92,2,50.9,78.2,55.2,2,5650.53,high,none
A000518,R06,34.6,3,3840.85,2,75.2,35.9,72.1,1,5569.23,high,none
A000519,R06,99.8,6,1381.75,0,61.5,51.4,44.0,2,2625.33,low,none
A000520,R08,89.5,3,5660.48,3,51.3,24.9,28.1,0,8207.69,high,none
A000521,R06,23.6,5,9093.96,3,62.4,64.2,40.7,0,15914.42,high,none
A000522,R09,83.8,5,1452.1,1,50.4,39.4,35.6,0,2541.18,low,none
A000523,R00,28.2,1,826.21,0,67.2,46.6,61.6,2,950.14,low,none
A000524,R08,34.3,1,8287.04,3,55.7,20.9,87.9,0,9530.1,high,none
A000525,R07,23.6,6,504.63,0,25.6,51.4,82.8,0,958.8,low,none
A000526,R09,17.7,3,1206.42,0,17.9,24.0,42.7,0,1749.31,low,none
A000527,R06,56.6,2,1572.39,1,19.5,5.9,47.2,0,2044.11,low,none
A000528,R07,15.3,2,1419.27,0,72.5,71.4,49.6,1,1845.05,low,none
A000529,R06,58.2,2,8160.16,3,40.8,24.8,47.3,0,10608.21,high,none
A000530,R08,56.9,1,12971.89,4,67.3,31.4,18.6,0,14917.68,high,none
A000531,R07,46.6,5,10969.42,4,43.1,55.2,60.9,0,19196.48,high,none
A000532,R04,36.7,2,1298.97,0,73.0,41.1,36.6,0,1688.66,low,none
A000533,R09,31.3,2,18779.65,4,59.5,21.4,22.9,1,24413.55,high,none
A000534,R08,21.0,4,886.62,0,86.5,60.0,59.4,0,1418.59,low,none
A000535,R06,129.3,4,4766.55,2,50.2,28.9,86.0,2,7626.47,high,none
A000536,R09,45.1,1,4465.48,2,74.9,40.9,61.0,0,5135.3,high,none
A000537,R08,44.0,1,19281.56,4,58.6,44.9,65.2,0,22173.79,high,none
A000538,R09,24.5,1,6335.04,3,61.6,51.9,57.4,0,7285.29,high,none
A000539,R03,120.7,1,23357.64,4,34.7,55.7,45.9,2,26861.29,high,none
A000540,R00,32.9,2,1398.46,0,32.1,69.7,85.8,1,1818.0,low,none
A000541,R02,62.2,3,9336.62,4,73.8,73.0,35.1,0,13538.11,high,none
A000542,R02,70.6,1,12749.89,4,61.2,44.2,51.1,0,14662.37,high,none
A000543,R05,56.6,1,6631.61,3,45.2,70.0,38.9,0,7626.35,high,none
A000544,R00,15.0,2,1473.05,1,51.1,55.1,29.4,0,1914.96,low,dormant
A000545,R01,81.5,1,2700.42,1,18.4,45.2,86.9,0,3105.48,low,none
A000546,R05,32.6,1,7281.61,3,62.7,37.1,0.0,0,8373.85,high,none
A000547,R04,89.0,2,8509.75,3,92.2,57.8,39.6,0,11062.68,high,none
A000548,R00,49.7,3,1272.4,0,5.0,48.2,63.4,0,1844.97,low,none
A000549,R00,73.6,3,1044.13,0,26.7,29.7,65.0,0,1514.0,low,none
A000550,R02,115.6,2,14770.8,4,49.3,0.0,83.3,0,19202.03,high,dd_stop
A000551,R08,79.5,3,10812.83,4,72.0,81.3,66.6,0,15678.6,high,none
A000552,R04,74.8,4,14951.02,4,44.1,11.1,51.8,0,23921.63,high,none
A000553,R06,83.9,3,27465.18,4,72.6,85.3,83.7,1,39824.51,high,none
A000554,R05,27.4,3,4343.88,2,21.1,61.9,35.4,0,6298.62,high,none
A000555,R00,91.4,4,662.82,0,39.0,41.1,9.8,0,1060.51,low,none
A000556,R02,42.5,2,18060.92,4,60.3,75.5,67.2,0,23479.2,high,none
A000557,R04,43.6,5,3145.05,2,76.7,81.1,40.7,1,5503.83,high,none
A000558,R05,55.3,3,24382.85,4,23.9,75.6,19.0,1,35355.14,high,none
A000559,R09,39.6,3,1474.15,1,74.6,35.0,31.1,2,2137.52,low,none
A000560,R04,22.8,4,10638.44,4,99.7,53.8,67.4,0,17021.51,high,none
A000561,R08,52.4,1,1155.77,0,51.9,32.8,36.2,0,1329.14,low,none
A000562,R05,43.8,1,18864.21,4,34.2,61.9,50.8,1,21693.84,high,none
A000563,R02,42.6,3,670.69,0,56.6,46.5,45.2,1,972.5,low,none
A000564,R02,48.6,3,3949.58,2,36.4,43.8,44.6,0,5726.89,high,large_withdrawal
A000565,R05,6.1,5,3245.08,2,26.3,23.0,62.5,0,5678.88,high,none
A000566,R06,42.8,2,1795.72,1,23.2,65.4,29.0,0,2334.44,low,dormant
A000567,R08,124.9,1,3601.87,2,26.9,83.8,21.0,1,4142.15,low,dormant
A000568,R00,118.7,2,1612.06,1,64.0,58.0,55.9,0,2095.68,low,none
A000569,R03,53.7,2,2638.32,1,53.4,56.2,43.1,0,3429.82,low,none
A000570,R03,52.4,3,4283.42,2,49.3,62.5,40.4,0,6210.97,high,none
A000571,R09,4.3,3,1423.22,0,80.7,96.1,73.7,0,2063.67,low,none
A000572,R02,34.1,1,3245.11,2,49.7,99.1,49.5,1,3731.88,low,none
A000573,R08,83.4,2,8007.6,3,42.0,63.9,57.6,0,10409.89,high,none
A000574,R07,38.9,3,1365.88,0,31.5,35.0,59.7,0,1980.52,low,none
A000575,R04,102.4,5,4030.05,2,57.4,33.3,53.9,0,7052.59,high,none
A000576,R07,98.4,2,1099.38,0,63.9,57.1,38.2,3,1429.2,low,none
A000577,R06,33.6,3,21837.71,4,42.8,73.0,56.4,0,31664.68,high,none
A000578,R04,56.6,2,5726.97,3,82.0,58.9,43.9,1,7445.06,high,none
A000579,R08,131.3,2,841.09,0,26.4,68.2,15.3,0,1093.42,low,none
A000580,R04,14.6,3,27515.38,4,33.8,63.6,57.7,0,39897.3,high,none
A000581,R05,39.6,5,5420.8,3,100.0,14.0,32.2,0,9486.41,high,none
A000582,R07,13.2,2,1392.53,0,56.8,22.5,42.3,1,1810.29,low,none
A000583,R09,25.8,2,53638.51,4,21.1,22.8,31.8,1,69730.06,high,dormant
A000584,R08,155.9,1,3070.38,2,29.1,33.2,59.0,0,3530.93,low,none
A000585,R09,39.6,3,618.6,0,55.7,71.7,90.8,0,896.97,low,none
A000586,R04,8.0,2,14236.32,4,44.4,38.2,28.7,0,18507.22,high,none
A000587,R04,22.6,1,5068.34,3,58.1,42.2,47.1,1,5828.6,high,none
A000588,R04,11.8,3,16323.49,4,60.4,46.0,70.8,0,23669.06,high,none
A000589,R06,58.2,3,4197.44,2,46.3,52.5,60.2,0,6086.29,high,none
A000590,R00,69.9,1,1677.86,1,0.0,39.6,66.9,1,1929.54,low,none
A000591,R02,92.3,3,977.34,0,29.3,41.1,41.7,2,1417.15,low,none
A000592,R03,80.4,4,1549.39,1,42.0,67.4,39.6,0,2479.03,low,none
A000593,R02,15.3,2,1691.6,1,44.7,48.1,11.6,2,2199.08,low,dormant
A000594,R01,67.5,4,616.95,0,65.9,44.0,23.9,1,987.12,low,none
A000595,R05,47.1,2,1564.69,1,73.4,52.5,54.5,0,2034.09,low,none
A000596,R00,101.1,1,2979.97,2,26.7,64.1,0.4,0,3426.97,low,none
A000597,R07,86.5,1,2618.74,1,11.7,75.3,73.0,0,3011.55,low,none
A000598,R08,168.9,1,106.26,0,51.2,47.7,10.1,0,122.2,low,dormant
A000599,R06,24.2,3,1072.15,0,49.4,60.5,67.5,0,1554.61,low,none
A000600,R09,21.3,2,3020.53,2,57.8,36.1,26.2,0,3926.69,low,none
A000601,R04,35.8,2,1715.63,1,55.2,30.0,61.4,0,2230.32,low,none
A000602,R06,48.4,4,6418.55,3,13.2,46.1,67.9,0,10269.69,high,none
A000603,R01,30.5,1,1908.53,1,53.7,53.6,53.6,0,2194.81,low,none
A000604,R07,25.3,1,3197.81,2,32.6,71.2,56.8,0,3677.48,low,none
A000605,R09,64.5,3,5524.83,3,35.2,76.2,50.3,0,8011.0,high,none
A000606,R01,35.7,1,10530.86,4,32.1,52.4,37.2,0,12110.48,high,none
A000607,R01,29.4,1,3865.79,2,57.0,49.9,46.9,0,4445.66,low,none
A000608,R09,15.3,2,532.57,0,58.3,54.7,47.7,1,692.34,low,none
A000609,R03,4.8,5,16574.02,4,10.7,40.3,98.5,0,29004.54,high,none
A000610,R06,121.1,2,10832.14,4,18.8,41.6,48.8,0,14081.78,high,none
A000611,R06,118.8,1,1174.11,0,48.7,62.4,61.8,0,1350.22,low,none
A000612,R00,88.3,3,4830.16,3,57.6,63.8,45.2,1,7003.73,high,none
A000613,R00,75.0,2,1297.45,0,74.7,50.1,81.3,0,1686.69,low,none
A000614,R03,33.2,1,2046.19,1,38.9,73.0,46.0,0,2353.11,low,none
A000615,R04,77.1,2,7881.95,3,54.8,52.4,12.9,1,10246.53,high,none
A000616,R08,20.0,3,4490.36,2,57.1,41.0,28.8,1,6511.03,high,none
A000617,R05,55.6,5,5196.23,3,31.9,52.4,57.8,1,9093.41,high,none
A000618,R09,27.4,3,5852.69,3,38.3,84.5,39.2,0,8486.4,high,none
A000619,R03,77.3,4,17002.4,4,37.3,45.4,21.1,0,27203.84,high,none
A000620,R02,136.9,5,7552.09,3,65.5,45.8,46.7,0,13216.15,high,none
A000621,R08,22.6,2,3739.78,2,65.8,42.0,38.3,0,4861.71,low,none
A000622,R02,34.5,3,2515.73,1,61.6,45.4,45.0,0,3647.8,low,none
A000623,R02,54.9,6,3039.5,2,70.3,46.2,68.9,0,5775.05,high,none
A000624,R00,9.1,3,2528.79,1,55.7,54.8,60.0,0,3666.74,low,none
A000625,R09,12.4,1,3994.04,2,31.0,58.9,64.6,0,4593.14,low,none
A000626,R01,134.4,5,858.0,0,36.7,52.1,53.0,0,1501.49,low,dormant
A000627,R02,64.7,2,3731.61,2,75.3,78.4,21.7,1,4851.09,low,none
A000628,R07,31.7,1,14316.77,4,47.1,31.4,23.9,0,16464.28,high,none
A000629,R06,50.8,3,3762.87,2,46.7,64.8,46.6,0,5456.16,high,none
A000630,R03,35.9,2,3429.56,2,24.5,66.6,20.6,1,4458.43,low,none
A000631,R04,56.1,2,551.53,0,30.4,85.2,50.8,0,716.99,low,none
A000632,R07,37.0,1,774.8,0,44.2,78.3,45.6,0,891.02,low,none
A000633,R09,48.0,1,872.68,0,66.1,71.7,23.8,0,1003.58,low,none
A000634,R08,81.9,1,2465.01,1,47.2,28.4,45.8,0,2834.76,low,none
A000635,R06,78.4,1,2336.68,1,1.0,65.7,53.2,1,2687.18,low,none
A000636,R07,129.6,2,2075.9,1,52.6,27.2,38.1,0,2698.67,low,none
A000637,R05,67.9,4,3822.94,2,61.5,24.0,41.6,0,6116.71,high,dormant
A000638,R06,53.2,1,12917.46,4,67.4,49.7,73.4,1,14855.08,high,none
A000639,R08,142.0,3,7280.95,3,48.2,21.2,53.8,1,10557.38,high,none
A000640,R07,44.4,5,22228.66,4,37.9,22.0,28.5,0,38900.15,high,none
A000641,R05,5.4,2,613.71,0,29.1,46.9,12.9,2,797.83,low,none
